,Index,Org ID,Name,Website,Country,Description,Founded,Industry,Num of employees
1988,59735,,Haas-Torres,http://www.ashley.biz/,Nicaragua,Reverse-engineered user-facing attitude,1976,Individual / Family Services,
1989,59740,,Sutton Group,http://www.coffey.info/,Haiti,Intuitive secondary productivity,1979,Glass / Ceramics / Concrete,
1990,59754,,Yoder Ltd,http://www.murphy-zavala.biz/,Netherlands Antilles,Team-oriented next generation portal,2003,Veterinary,
1991,59781,,Houston-Middleton,https://www.malone.org/,Barbados,Reactive coherent projection,2021,Management Consulting,
1992,59824,,Barber-Petty,https://obrien.com/,Suriname,Polarized asynchronous instruction set,1972,Translation / Localization,
1993,59831,,Howe-Vincent,http://www.best.com/,British Virgin Islands,Reduced leadingedge Local Area Network,1999,Renewables / Environment,
1994,59847,,Hatfield-Weiss,http://wilkinson.com/,Madagascar,User-centric fault-tolerant approach,1975,Religious Institutions,
1995,59855,,Leblanc Ltd,http://www.mahoney.com/,Uganda,Virtual local standardization,1981,Information Services,
1996,59913,,Tate-Calderon,https://www.morton-espinoza.info/,Iran,Vision-oriented uniform migration,1990,Logistics / Procurement,
1997,60000,,Rodgers-Mccullough,https://www.leblanc.net/,Saint Barthelemy,Profound bottom-line solution,1988,Mechanical or Industrial Engineering,
1998,60026,,Weaver-Shea,https://www.french.com/,Martinique,Balanced 4thgeneration knowledge user,2002,Other Industry,
1999,60077,,Paul-Edwards,https://terrell-jordan.info/,Puerto Rico,Mandatory bi-directional groupware,2015,Commercial Real Estate,
2000,60132,,Ochoa LLC,https://www.hardy-orozco.com/,British Virgin Islands,Multi-layered regional leverage,1977,Import / Export,
2001,60181,,Monroe Group,https://www.hodge.com/,Uzbekistan,Object-based composite customer loyalty,1974,Legal Services,
2002,60198,,Ramos Group,https://www.landry.com/,Senegal,Fundamental leadingedge hub,2008,Airlines / Aviation,
2003,60256,,Mcgee-Brewer,https://sheppard.biz/,Mexico,Cross-platform disintermediate projection,2003,Ranching,
2004,60284,,Larson-Patton,https://www.dunlap-glenn.com/,Puerto Rico,Proactive systematic superstructure,2006,Mechanical or Industrial Engineering,
2005,60371,,Clarke-Hobbs,http://www.velez.com/,Cambodia,Centralized static functionalities,1979,Health / Fitness,
2006,60421,,Maldonado LLC,https://www.maynard.com/,Vanuatu,Virtual even-keeled groupware,1981,Information Technology / IT,
2007,60471,,Hughes Ltd,https://www.mora.biz/,Liberia,Persevering modular open system,2008,Banking / Mortgage,
2008,60639,,Golden and Sons,http://www.benitez-silva.com/,Chad,Multi-lateral asymmetric hierarchy,1979,Railroad Manufacture,
2009,60713,,Richards Group,http://glover.com/,Guam,Re-engineered homogeneous neural-net,1987,Sports,
2010,60728,,Johns-Frazier,https://www.le.net/,Guernsey,Optional 3rdgeneration model,2018,Apparel / Fashion,
2011,60739,,Friedman PLC,http://fox-dunlap.com/,Ghana,Advanced background installation,2001,Civil Engineering,
2012,60748,,Decker and Sons,http://montoya-summers.com/,Wallis and Futuna,Right-sized holistic conglomeration,1998,Import / Export,
2013,60809,,Vasquez and Sons,http://harding-kim.com/,Palau,Seamless optimizing knowledgebase,1990,Judiciary,
2014,60811,,Yu-Jimenez,http://www.giles-gray.com/,Kyrgyz Republic,Polarized global service-desk,1979,Retail Industry,
2015,60838,,Hernandez-Terrell,http://www.case-munoz.com/,Vietnam,Profound reciprocal toolset,1979,Business Supplies / Equipment,
2016,60852,,Caldwell-Thomas,https://figueroa.com/,El Salvador,Synchronized content-based workforce,1979,Import / Export,
2017,60913,,Sloan PLC,http://www.freeman-french.info/,Slovakia (Slovak Republic),Down-sized hybrid groupware,1991,Wine / Spirits,
2018,60916,,Pacheco-Orr,https://www.barker-klein.com/,Kuwait,Fundamental systemic website,1996,Machinery,
2019,60988,,Mcbride Group,https://www.guzman-floyd.com/,Faroe Islands,Upgradable clear-thinking initiative,1978,Chemicals,
2020,61039,,Vaughan-Mckinney,https://www.brooks.com/,Sri Lanka,Business-focused heuristic process improvement,2005,Broadcast Media,
2021,61063,,Campos-Wiggins,http://trujillo.com/,Falkland Islands (Malvinas),Open-architected homogeneous moderator,1994,Computer Hardware,
2022,61139,,Hinton-Sims,http://chambers.com/,Antigua and Barbuda,Focused local conglomeration,2017,Media Production,
2023,61190,,Fowler and Sons,https://dixon-mejia.com/,Saint Barthelemy,User-friendly uniform software,1971,Consumer Goods,
2024,61214,,Mccall Inc,http://sparks.net/,Chile,Progressive methodical frame,2007,Mechanical or Industrial Engineering,
2025,61228,,Berry and Sons,https://www.miles.info/,Netherlands Antilles,Enhanced tertiary capacity,2000,Ranching,
2026,61264,,Ramirez-Decker,http://www.case-sanchez.com/,Moldova,Multi-layered human-resource conglomeration,2011,Information Technology / IT,
2027,61267,,Gilbert LLC,https://www.david-ortega.biz/,Pitcairn Islands,De-engineered neutral info-mediaries,2010,Think Tanks,
2028,61300,,Gallagher-Kim,http://www.reeves-bridges.biz/,Kazakhstan,Operative fresh-thinking methodology,1971,Hospital / Health Care,
2029,61305,,Velasquez Ltd,https://church.com/,Mongolia,Optional 5thgeneration paradigm,1974,Legislative Office,
2030,61329,,Duffy-Fuller,https://www.lin-richards.com/,Seychelles,Switchable bottom-line data-warehouse,1975,Logistics / Procurement,
2031,61381,,Fowler-Herrera,http://bailey-horne.com/,Macao,Switchable dedicated knowledge user,2001,Photography,
2032,61438,,Davies Inc,https://www.rios.net/,Jamaica,Centralized non-volatile approach,1977,Ranching,
2033,61468,,Holland PLC,https://hanna-cuevas.net/,Western Sahara,Ergonomic systemic superstructure,1980,Computer / Network Security,
2034,61486,,Hicks-Nielsen,https://bentley.net/,Montenegro,Cross-platform foreground initiative,2018,Library,
2035,61562,,Charles Inc,https://www.jackson.com/,Slovenia,Synergistic system-worthy ability,1994,Fine Art,
2036,61590,,Martinez PLC,http://leonard.com/,Japan,Future-proofed bifurcated paradigm,2011,Luxury Goods / Jewelry,
2037,61608,,Bradley and Sons,http://www.stanton.com/,Seychelles,Quality-focused tertiary throughput,1983,Fine Art,
2038,61622,,Alexander Ltd,http://www.mora-dorsey.com/,Cape Verde,Monitored interactive concept,1990,Aviation / Aerospace,
2039,61634,,Mccall and Sons,http://cline-benson.com/,Brazil,User-friendly 3rdgeneration archive,2016,Apparel / Fashion,
2040,61641,,Franklin Group,http://www.shields.org/,Cuba,Face-to-face even-keeled Internet solution,1971,Package / Freight Delivery,
2041,61693,,Mays PLC,https://benton-hurst.biz/,Mayotte,Enhanced tangible framework,1987,Military Industry,
2042,61743,,Lewis-Frey,https://mcknight-washington.com/,Croatia,Adaptive uniform secured line,1984,Food / Beverages,
2043,61744,,Mitchell-Anthony,https://lowe.com/,Bolivia,Profit-focused mobile Internet solution,2011,Philanthropy,
2044,61753,,Dyer-Krause,https://www.woodward-doyle.org/,Papua New Guinea,Phased dedicated data-warehouse,2003,Chemicals,
2045,61768,,Kerr-Wright,http://www.richards.info/,Jordan,Reverse-engineered secondary extranet,1971,Transportation,
2046,61779,,May-Santana,http://williamson-grant.info/,Australia,Synergized optimizing array,1980,Leisure / Travel,
2047,61805,,Fleming Ltd,http://www.summers-robles.net/,Vietnam,Team-oriented zero administration definition,1983,Consumer Electronics,
2048,61864,,Newman-Stuart,https://www.glass.com/,Nigeria,Customizable web-enabled hardware,1997,Package / Freight Delivery,
2049,61869,,Curtis-Williamson,http://savage-saunders.org/,Malta,Ameliorated encompassing budgetary management,1986,Government Relations,
2050,61884,,Wilkerson Ltd,https://www.chang.com/,British Virgin Islands,Cloned system-worthy Local Area Network,2016,Defense / Space,
2051,61894,,Obrien PLC,https://www.powell.com/,French Polynesia,Mandatory client-driven moratorium,1992,Semiconductors,
2052,61899,,Harmon Inc,https://www.yoder-wall.org/,Nicaragua,Fully-configurable asynchronous knowledge user,2012,Printing,
2053,61911,,Love Group,https://www.cooley.com/,Iran,Extended dynamic ability,1976,Leisure / Travel,
2054,61927,,Medina-Mercado,https://greer.net/,Belgium,Profit-focused discrete workforce,1970,Broadcast Media,
2055,61964,,Hicks Ltd,https://leblanc.com/,Mali,Digitized impactful collaboration,2018,Law Practice / Law Firms,
2056,62032,,Aguilar-Escobar,http://dudley.com/,Zambia,Ergonomic reciprocal encoding,2002,Capital Markets / Hedge Fund / Private Equity,
2057,62096,,Sellers Group,https://www.cunningham.org/,Algeria,Switchable next generation analyzer,1976,Legislative Office,
2058,62103,,Herring-Hoffman,https://doyle-levine.com/,Venezuela,Future-proofed bifurcated model,2007,Government Administration,
2059,62109,,Erickson-Berry,http://morrow.com/,Greenland,Ameliorated incremental intranet,1982,Environmental Services,
2060,62110,,Choi-Clay,http://hampton-case.com/,Ethiopia,Operative well-modulated policy,1995,Nanotechnology,
2061,62114,,Montoya and Sons,https://austin-mcmahon.net/,Austria,Distributed holistic interface,1996,Business Supplies / Equipment,
2062,62124,,Crosby-Bruce,https://www.stokes.com/,Antigua and Barbuda,Optimized content-based open architecture,1994,Semiconductors,
2063,62138,,Nielsen-Rubio,http://hess.com/,Iceland,User-friendly incremental secured line,2001,Ranching,
2064,62186,,Delgado Ltd,https://www.mckay-salazar.com/,Sao Tome and Principe,Sharable dynamic info-mediaries,2014,Management Consulting,
2065,62211,,Stevenson Ltd,https://www.morse-middleton.info/,United States of America,Polarized bottom-line data-warehouse,2005,Security / Investigations,
2066,62217,,Heath-Cochran,http://www.joyce.net/,Dominican Republic,Operative optimal model,1977,Gambling / Casinos,
2067,62220,,Mcintyre and Sons,http://www.underwood.com/,Congo,Universal bandwidth-monitored benchmark,2003,Public Relations / PR,
2068,62354,,Page-Andersen,http://perry.com/,United Arab Emirates,Function-based 5thgeneration installation,1982,Government Administration,
2069,62392,,Guerra-Olson,https://prince.com/,Costa Rica,Optional actuating leverage,1977,Utilities,
2070,62474,,Mcdaniel-Floyd,https://www.cordova.net/,Turks and Caicos Islands,Decentralized dynamic superstructure,1971,Health / Fitness,
2071,62475,,Cobb-Powell,http://carey.com/,Tonga,Optimized bottom-line attitude,2006,Utilities,
2072,62493,,Bullock-Mueller,http://www.benson.com/,Fiji,Open-architected empowering time-frame,1979,Business Supplies / Equipment,
2073,62505,,Stewart-Francis,http://www.warren.com/,Oman,Innovative 4thgeneration model,1991,Civic / Social Organization,
2074,62509,,Hendricks-Hobbs,http://klein-walter.biz/,Solomon Islands,Profit-focused neutral approach,1981,Food Production,
2075,62553,,Curtis and Sons,http://calhoun.com/,Czech Republic,Fundamental object-oriented pricing structure,1981,Consumer Goods,
2076,62556,,Santana-Buck,http://www.rangel-sampson.com/,Macedonia,Inverse intangible customer loyalty,2003,Mining / Metals,
2077,62560,,Wu Ltd,https://www.hunt.com/,Qatar,Compatible clear-thinking parallelism,1983,International Trade / Development,
2078,62585,,Durham and Sons,https://www.page.com/,Singapore,Switchable web-enabled initiative,1995,Law Enforcement,
2079,62626,,Andersen Inc,https://munoz-bradford.info/,Chad,Triple-buffered regional policy,1973,Human Resources / HR,
2080,62666,,Rodriguez Inc,https://hanson.com/,Myanmar,Organized client-server middleware,1981,Recreational Facilities / Services,
2081,62686,,Vasquez Group,https://henry.net/,Pitcairn Islands,Multi-channeled zero-defect application,2005,Human Resources / HR,
2082,62692,,Vaughan-Patel,https://taylor.com/,Western Sahara,Centralized fault-tolerant workforce,2015,Industrial Automation,
2083,62725,,Andersen and Sons,https://www.ho.info/,Ethiopia,Balanced grid-enabled initiative,2009,Printing,
2084,62728,,Edwards-Garcia,http://doyle.com/,Iraq,Synergistic upward-trending toolset,1993,Design,
2085,62738,,Phelps Ltd,http://merritt.org/,Gibraltar,Team-oriented scalable leverage,2014,Other Industry,
2086,62739,,Ware-Hooper,http://riley.com/,Thailand,Organic directional definition,1989,Internet,
2087,62759,,Gould-Fox,http://massey.com/,Venezuela,Object-based clear-thinking approach,2018,Financial Services,
2088,62784,,Pace PLC,https://www.murillo.net/,Guatemala,Self-enabling real-time capacity,2016,Museums / Institutions,
2089,62801,,Lin Group,http://www.ortiz.com/,Bulgaria,Down-sized hybrid ability,2020,International Affairs,
2090,62914,,Savage PLC,https://www.baxter.com/,Netherlands Antilles,Robust national time-frame,2012,Computer Networking,
2091,62991,,Waters PLC,https://www.morales.com/,British Indian Ocean Territory (Chagos Archipelago),Automated responsive throughput,2012,Veterinary,
2092,63081,,Spencer Inc,https://www.hernandez-cruz.com/,Aruba,Integrated transitional Local Area Network,1998,Architecture / Planning,
2093,63151,,Deleon LLC,http://www.cline-macias.info/,Cape Verde,Intuitive eco-centric database,2007,Restaurants,
2094,63159,,Mack-Curry,https://www.booker-cantu.biz/,Turks and Caicos Islands,User-friendly methodical neural-net,2013,Education Management,
2095,63192,,Potter-Callahan,https://www.stephenson.com/,Bulgaria,Inverse bi-directional service-desk,2008,Tobacco,
2096,63213,,Schwartz-Weeks,http://www.kennedy-cortez.com/,Rwanda,Down-sized didactic frame,2005,Human Resources / HR,
2097,63265,,Heath Ltd,https://www.ford-clements.org/,Guinea-Bissau,Horizontal national collaboration,2021,Wireless,
2098,63266,,Olsen-Monroe,http://contreras.com/,Latvia,Seamless maximized paradigm,1974,Broadcast Media,
2099,63343,,Ramirez PLC,http://www.harvey.com/,United States Virgin Islands,Adaptive 5thgeneration customer loyalty,1990,Consumer Services,
2100,63431,,Good LLC,http://travis-hicks.com/,Argentina,Persistent national orchestration,1994,Wine / Spirits,
2101,63514,,Sexton-Kaiser,https://kent.info/,Malta,Digitized explicit installation,1999,Wine / Spirits,
2102,63549,,Rush-Kaufman,https://rich.info/,Hungary,Expanded 4thgeneration architecture,1973,Publishing Industry,
2103,63563,,Odom Inc,https://www.parrish.com/,Liechtenstein,Down-sized encompassing open system,1996,Wireless,
2104,63642,,Vaughn-Phelps,https://www.gentry.com/,Antigua and Barbuda,Visionary coherent frame,1979,Religious Institutions,
2105,63696,,Baldwin and Sons,https://www.avery.org/,Slovenia,Decentralized fresh-thinking monitoring,1972,Higher Education / Acadamia,
2106,63710,,Walter and Sons,http://walls-conway.biz/,Pakistan,Profound 5thgeneration application,1986,Publishing Industry,
2107,63717,,Orozco LLC,http://www.hinton.info/,British Virgin Islands,Mandatory encompassing collaboration,1972,E - Learning,
2108,63722,,Dalton-Compton,http://www.crosby.com/,Italy,Right-sized upward-trending concept,2002,Mining / Metals,
2109,63739,,Vaughan-Ayers,http://odonnell.org/,Luxembourg,Multi-tiered mission-critical archive,1975,Retail Industry,
2110,63752,,Sanchez Ltd,http://bowman.biz/,Suriname,Grass-roots web-enabled initiative,1994,Information Technology / IT,
2111,63760,,Hoover-Roy,http://morse.com/,Jersey,Re-contextualized incremental middleware,2020,Import / Export,
2112,63782,,Beasley-Spears,http://www.savage-ellis.com/,Saint Helena,Face-to-face stable moratorium,2019,Arts / Crafts,
2113,63785,,Woods-Leach,http://beck.com/,Malta,Fully-configurable secondary projection,1980,Railroad Manufacture,
2114,63849,,Burton Group,http://www.stephens.com/,Palau,Multi-channeled cohesive hierarchy,1980,Mining / Metals,
2115,63870,,Lutz PLC,https://long.info/,Albania,Cross-platform client-server focus group,1972,Civic / Social Organization,
2116,63909,,Brady-Hardy,http://www.riley-day.com/,Andorra,Sharable bi-directional algorithm,2016,Museums / Institutions,
2117,63932,,Morse Group,https://russo.com/,Netherlands,Synergized zero-defect toolset,1990,Outsourcing / Offshoring,
2118,63965,,Sanchez Inc,http://burch.net/,United States Virgin Islands,Vision-oriented mission-critical secured line,1972,Financial Services,
